"","X","total_accel_belt","var_total_accel_belt","accel_belt_x","accel_belt_y","accel_belt_z","total_accel_arm","var_accel_arm","accel_arm_x","accel_arm_y","accel_arm_z","total_accel_dumbbell","var_accel_dumbbell","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","total_accel_forearm","var_accel_forearm","accel_forearm_x","accel_forearm_y","accel_forearm_z","classe"
"5621",5621,20,NA,-43,71,-178,14,NA,27,57,122,8,NA,18,-5,79,31,NA,-19,261,-149,"B"
"5622",5622,20,NA,-44,71,-175,16,NA,50,56,138,8,NA,20,-2,80,32,NA,33,278,-145,"B"
"5623",5623,20,NA,-46,71,-176,17,NA,64,54,140,9,NA,25,-9,82,35,NA,75,300,-142,"B"
"5624",5624,20,NA,-40,72,-178,18,NA,84,49,150,8,NA,23,2,80,33,NA,80,287,-136,"B"
"5625",5625,19,NA,-40,66,-171,19,NA,102,51,153,9,NA,28,1,83,37,NA,81,319,-160,"B"
"5626",5626,19,NA,-43,70,-169,22,NA,127,53,163,8,NA,22,-6,80,37,NA,62,316,-168,"B"
"5627",5627,19,NA,-44,72,-170,24,NA,140,55,182,9,NA,22,2,86,36,NA,51,302,-178,"B"
"5628",5628,19,NA,-45,73,-168,24,NA,151,47,172,9,NA,27,-4,81,35,NA,63,289,-175,"B"
"5629",5629,19,NA,-40,69,-171,25,NA,184,36,153,9,NA,25,-10,79,33,NA,80,266,-169,"B"
"5630",5630,19,NA,-40,69,-169,26,NA,217,28,131,9,NA,29,2,87,34,NA,109,269,-166,"B"
"5631",5631,19,NA,-41,66,-169,30,NA,274,18,97,9,NA,35,10,85,34,NA,121,269,-162,"B"
"5632",5632,19,NA,-42,70,-169,30,NA,288,10,75,9,NA,32,6,82,33,NA,103,263,-164,"B"
"5633",5633,19,NA,-43,71,-169,34,NA,326,15,57,9,NA,24,-4,86,34,NA,91,276,-166,"B"
"5634",5634,19,NA,-44,69,-170,35,NA,342,3,34,9,NA,18,-25,87,35,NA,96,292,-161,"B"
"5635",5635,19,NA,-45,69,-170,39,NA,378,-38,-34,9,NA,25,-20,87,36,NA,87,300,-156,"B"
"5636",5636,19,NA,-42,69,-169,39,NA,381,-43,-49,9,NA,23,-22,86,36,NA,75,303,-155,"B"
"5637",5637,19,NA,-42,70,-172,40,NA,384,-59,-70,9,NA,18,-22,88,36,NA,60,307,-153,"B"
"5638",5638,20,NA,-45,72,-172,42,NA,387,-62,-116,10,NA,18,-10,94,38,NA,61,336,-156,"B"
"5639",5639,19,0.3,-41,69,-171,45,129.6889,400,-86,-167,9,0.4162,17,-20,88,37,4.91616,15,329,-150,"B"
"5640",5640,20,NA,-38,72,-174,50,NA,387,-123,-272,10,NA,24,-14,91,37,NA,7,327,-148,"B"
"5641",5641,19,NA,-41,67,-174,50,NA,393,-143,-257,10,NA,21,-22,92,36,NA,1,322,-147,"B"
"5642",5642,19,NA,-39,68,-173,49,NA,390,-138,-250,10,NA,20,-18,92,35,NA,-29,312,-145,"B"
"5643",5643,20,NA,-41,71,-177,47,NA,377,-124,-233,9,NA,24,-19,86,35,NA,-20,306,-147,"B"
"5644",5644,20,NA,-43,73,-179,44,NA,388,-98,-160,9,NA,20,-13,88,34,NA,-100,269,-166,"B"
"5645",5645,20,NA,-42,69,-179,43,NA,395,-89,-131,9,NA,21,-13,89,34,NA,-103,268,-167,"B"
"5646",5646,20,NA,-43,65,-178,43,NA,388,-84,-132,9,NA,26,-9,88,33,NA,-100,254,-169,"B"
"5647",5647,20,NA,-45,68,-179,42,NA,375,-73,-147,10,NA,22,-9,92,32,NA,-125,235,-168,"B"
"5648",5648,20,NA,-42,71,-178,38,NA,359,-40,-99,9,NA,23,-7,88,30,NA,-145,191,-163,"B"
"5649",5649,20,NA,-43,70,-177,33,NA,325,2,-6,9,NA,20,-12,90,27,NA,-158,150,-153,"B"
"5650",5650,20,NA,-40,73,-176,29,NA,274,41,80,9,NA,21,-12,88,26,NA,-176,84,-164,"B"
"5651",5651,20,NA,-40,72,-175,26,NA,228,61,83,10,NA,20,-13,90,26,NA,-170,35,-181,"B"
"5652",5652,19,NA,-36,71,-171,23,NA,201,78,52,9,NA,22,-14,88,25,NA,-150,8,-189,"B"
"5653",5653,19,NA,-35,69,-168,25,NA,209,85,105,10,NA,23,-16,90,24,NA,-146,-45,-185,"B"
"5654",5654,18,NA,-32,66,-162,26,NA,169,104,159,10,NA,23,-10,91,32,NA,-76,-227,-210,"B"
"5655",5655,18,NA,-30,66,-161,17,NA,111,95,89,10,NA,21,-11,92,32,NA,-104,-175,-238,"B"
"5656",5656,18,NA,-30,70,-162,16,NA,97,93,86,9,NA,22,-15,89,32,NA,-125,-173,-224,"B"
"5657",5657,19,NA,-40,78,-166,17,NA,87,74,127,9,NA,21,-10,90,28,NA,-123,-115,-215,"B"
"5658",5658,19,NA,-45,72,-170,16,NA,51,89,116,9,NA,18,-12,88,28,NA,-147,-88,-216,"B"
"5659",5659,20,NA,-49,70,-173,12,NA,23,85,85,9,NA,22,-15,88,27,NA,-140,-73,-212,"B"
"5660",5660,19,NA,-44,70,-172,15,NA,20,81,123,9,NA,17,-21,88,28,NA,-173,-71,-204,"B"
"5661",5661,20,NA,-44,71,-172,16,NA,11,78,135,10,NA,22,-16,90,27,NA,-165,-58,-192,"B"
"5662",5662,19,NA,-47,69,-170,10,NA,-7,40,85,9,NA,19,-13,88,22,NA,-145,38,-155,"B"
"5663",5663,20,NA,-43,67,-174,8,NA,-11,29,74,9,NA,21,-12,85,22,NA,-149,65,-143,"B"
"5664",5664,19,NA,-43,74,-166,30,NA,286,5,72,10,NA,-8,-72,59,34,NA,100,269,-174,"B"
"5665",5665,19,NA,-46,72,-168,31,NA,300,3,62,9,NA,-7,-65,58,34,NA,96,268,-179,"B"
"5666",5666,19,NA,-46,70,-171,32,NA,306,3,52,10,NA,-9,-75,57,35,NA,100,267,-182,"B"
"5667",5667,19,NA,-48,71,-168,33,NA,325,-8,28,10,NA,-11,-86,41,35,NA,114,267,-182,"B"
"5668",5668,19,NA,-46,68,-167,38,NA,365,-30,-39,11,NA,-50,-86,45,33,NA,138,238,-169,"B"
"5669",5669,19,NA,-45,74,-167,41,NA,380,-62,-97,11,NA,-33,-90,49,32,NA,127,235,-171,"B"
"5670",5670,19,NA,-43,68,-166,43,NA,369,-78,-177,8,NA,-36,-60,36,34,NA,140,243,-172,"B"
"5671",5671,19,NA,-42,72,-167,52,NA,391,-140,-291,8,NA,-43,-63,31,33,NA,126,239,-172,"B"
"5672",5672,19,NA,-39,72,-172,51,NA,391,-151,-274,10,NA,-42,-77,37,33,NA,137,244,-170,"B"
"5673",5673,19,NA,-39,70,-169,49,NA,383,-137,-258,9,NA,-40,-69,36,33,NA,135,241,-170,"B"
"5674",5674,19,NA,-40,68,-173,47,NA,372,-120,-251,9,NA,-39,-65,41,32,NA,130,237,-168,"B"
"5675",5675,19,NA,-41,65,-174,45,NA,387,-112,-185,9,NA,-33,-72,42,33,NA,133,237,-170,"B"
"5676",5676,19,NA,-41,67,-174,44,NA,382,-93,-176,10,NA,-28,-88,40,33,NA,138,238,-169,"B"
"5677",5677,21,NA,-47,72,-182,43,NA,391,-71,-128,11,NA,-30,-90,46,33,NA,132,237,-167,"B"
"5678",5678,20,NA,-45,69,-182,41,NA,382,-51,-126,13,NA,-17,-118,40,33,NA,134,238,-170,"B"
"5679",5679,20,NA,-43,68,-177,41,NA,385,-40,-112,12,NA,-19,-108,49,33,NA,132,235,-173,"B"
"5680",5680,20,NA,-41,67,-178,40,NA,386,-29,-80,13,NA,-22,-107,68,33,NA,135,234,-170,"B"
"5681",5681,20,NA,-41,65,-177,36,NA,351,18,2,11,NA,-21,-72,80,32,NA,133,234,-170,"B"
"5682",5682,20,NA,-34,66,-178,34,NA,329,25,-19,11,NA,-30,-64,82,33,NA,132,237,-172,"B"
"5683",5683,20,NA,-38,72,-178,34,NA,321,53,50,8,NA,-10,-55,56,33,NA,133,239,-172,"B"
"5684",5684,20,NA,-43,72,-179,33,NA,311,49,75,7,NA,8,-30,60,32,NA,136,227,-169,"B"
"5685",5685,20,NA,-41,70,-178,29,NA,254,82,83,11,NA,-14,-75,70,32,NA,137,234,-167,"B"
"5686",5686,20,NA,-38,70,-178,29,NA,253,68,117,12,NA,-14,-108,40,33,NA,137,235,-169,"B"
"5687",5687,20,NA,-36,69,-176,28,NA,234,69,130,8,NA,-7,-70,42,34,NA,147,243,-171,"B"
"5688",5688,20,NA,-39,72,-176,25,NA,210,77,105,7,NA,10,-36,58,33,NA,133,242,-171,"B"
"5689",5689,20,NA,-42,77,-178,23,NA,196,79,84,9,NA,18,-58,59,33,NA,131,236,-171,"B"
"5690",5690,20,NA,-44,74,-175,25,NA,201,74,121,10,NA,13,-85,54,32,NA,132,231,-167,"B"
"5691",5691,19,NA,-34,72,-166,22,NA,125,81,160,9,NA,-3,-66,64,33,NA,134,238,-169,"B"
"5692",5692,18,NA,-32,61,-161,15,NA,73,65,111,8,NA,14,-13,81,32,NA,133,231,-166,"B"
"5693",5693,18,NA,-29,65,-160,17,NA,87,49,128,8,NA,22,-24,68,32,NA,130,231,-163,"B"
"5694",5694,18,NA,-25,69,-161,12,NA,46,58,97,8,NA,32,-3,70,34,NA,144,245,-166,"B"
"5695",5695,19,NA,-32,76,-167,12,NA,24,48,104,8,NA,18,-27,70,34,NA,139,263,-155,"B"
"5696",5696,20,NA,-46,69,-173,11,NA,12,41,102,9,NA,6,-48,79,34,NA,106,272,-151,"B"
"5697",5697,20,NA,-40,75,-174,10,NA,-22,38,84,8,NA,20,-16,72,34,NA,95,279,-145,"B"
"5698",5698,20,NA,-40,76,-172,10,NA,-30,29,93,8,NA,34,10,66,34,NA,95,284,-138,"B"
"5699",5699,19,NA,-44,72,-171,10,NA,-27,29,93,8,NA,43,25,63,35,NA,92,295,-138,"B"
"5700",5700,20,NA,-48,69,-173,9,NA,-28,37,79,9,NA,45,28,69,36,NA,72,314,-135,"B"
"5701",5701,20,NA,-46,69,-174,8,NA,-22,30,73,9,NA,40,3,75,36,NA,72,321,-133,"B"
"5702",5702,20,NA,-43,71,-176,7,NA,-4,26,64,9,NA,26,-11,85,36,NA,53,327,-126,"B"
"5703",5703,20,NA,-41,70,-175,7,NA,25,9,60,10,NA,2,-19,98,37,NA,23,334,-137,"B"
"5704",5704,20,NA,-41,68,-175,6,NA,28,6,56,10,NA,5,-32,90,36,NA,12,331,-134,"B"
"5705",5705,20,NA,-47,71,-177,5,NA,5,8,51,9,NA,23,-11,84,37,NA,-6,332,-139,"B"
"5706",5706,20,NA,-45,72,-177,5,NA,2,3,49,9,NA,22,-12,88,36,NA,-9,321,-136,"B"
"5707",5707,20,NA,-44,70,-182,6,NA,6,13,56,8,NA,26,-7,78,36,NA,-33,320,-137,"B"
"5708",5708,21,NA,-49,70,-183,8,NA,9,23,79,9,NA,17,-9,84,36,NA,-64,317,-143,"B"
"5709",5709,20,NA,-45,71,-181,9,NA,9,29,82,9,NA,18,-12,85,35,NA,-81,300,-144,"B"
"5710",5710,20,NA,-41,68,-182,9,NA,12,31,84,9,NA,19,-8,89,34,NA,-92,279,-149,"B"
"5711",5711,20,NA,-39,67,-175,13,NA,21,47,120,8,NA,21,-3,80,30,NA,-130,220,-153,"B"
"5712",5712,20,NA,-37,72,-176,19,NA,68,71,156,10,NA,10,-44,87,23,NA,-154,78,-138,"B"
"5713",5713,20,NA,-38,72,-174,21,NA,82,79,166,11,NA,6,-58,94,21,NA,-123,82,-144,"B"
"5714",5714,20,0.2,-39,73,-173,21,22.1967,87,83,172,11,0.7102,7,-66,90,22,27.92192,-137,78,-151,"B"
"5715",5715,20,NA,-35,73,-174,22,NA,88,83,181,11,NA,6,-64,90,25,NA,-166,58,-167,"B"
"5716",5716,19,NA,-44,69,-167,23,NA,129,62,174,11,NA,11,-59,91,24,NA,-126,-48,-192,"B"
"5717",5717,19,NA,-42,76,-166,23,NA,153,52,160,11,NA,12,-57,87,25,NA,-122,-85,-189,"B"
"5718",5718,19,NA,-41,74,-170,25,NA,166,56,165,11,NA,9,-58,85,23,NA,-81,-111,-181,"B"
"5719",5719,19,NA,-43,66,-171,23,NA,183,35,126,9,NA,13,-56,70,29,NA,-79,-176,-206,"B"
"5720",5720,19,NA,-45,74,-168,29,NA,271,17,83,10,NA,-2,-60,72,41,NA,-23,-301,-258,"B"
"5721",5721,18,NA,-42,72,-161,33,NA,316,6,57,9,NA,-14,-75,53,35,NA,-60,-229,-242,"B"
"5722",5722,19,NA,-41,70,-163,34,NA,328,-4,30,9,NA,-12,-66,53,32,NA,-88,-188,-235,"B"
"5723",5723,19,NA,-41,75,-166,39,NA,374,-41,-35,8,NA,-21,-60,42,28,NA,-96,-137,-216,"B"
"5724",5724,19,NA,-42,73,-166,38,NA,357,-54,-86,10,NA,-32,-82,53,28,NA,-121,-133,-204,"B"
"5725",5725,19,NA,-40,69,-169,40,NA,363,-57,-140,10,NA,-34,-87,42,27,NA,-130,-112,-205,"B"
"5726",5726,19,NA,-40,69,-171,57,NA,357,-191,-383,10,NA,-38,-79,34,17,NA,-93,72,-121,"B"
"5727",5727,19,NA,-41,69,-171,51,NA,344,-157,-320,9,NA,-42,-76,25,22,NA,-84,154,-125,"B"
"5728",5728,19,NA,-36,67,-174,44,NA,360,-134,-203,8,NA,-37,-64,34,26,NA,-76,224,-93,"B"
"5729",5729,20,NA,-44,70,-181,42,NA,396,-52,-106,10,NA,-30,-91,36,30,NA,-75,268,-92,"B"
"5730",5730,21,NA,-46,71,-183,41,NA,395,-33,-79,11,NA,-22,-98,43,31,NA,57,290,-78,"B"
"5731",5731,20,NA,-48,71,-181,40,NA,376,-17,-101,11,NA,-21,-100,42,30,NA,8,282,-94,"B"
"5732",5732,20,NA,-48,70,-181,40,NA,384,-17,-51,11,NA,-22,-97,48,34,NA,17,314,-117,"B"
"5733",5733,20,NA,-38,67,-178,34,NA,327,22,40,10,NA,-21,-82,55,41,NA,149,360,-112,"B"
"5734",5734,20,NA,-39,68,-178,32,NA,311,39,27,10,NA,-20,-69,73,39,NA,127,341,-117,"B"
"5735",5735,20,NA,-42,73,-180,32,NA,305,64,40,11,NA,-21,-80,64,37,NA,115,325,-125,"B"
"5736",5736,20,NA,-43,72,-180,31,NA,286,47,101,8,NA,-12,-54,58,38,NA,115,321,-154,"B"
"5737",5737,20,NA,-37,70,-178,25,NA,223,66,80,9,NA,-17,-69,59,39,NA,106,325,-162,"B"
"5738",5738,20,NA,-35,68,-178,26,NA,225,31,123,9,NA,-3,-74,45,40,NA,123,335,-160,"B"
"5739",5739,19,0.4,-41,73,-171,23,88.0044,203,53,94,9,1.3929,2,-55,66,38,43.24123,140,315,-142,"B"
"5740",5740,19,NA,-34,69,-167,20,NA,130,68,127,9,NA,-6,-63,57,33,NA,102,266,-161,"B"
"5741",5741,18,NA,-34,68,-163,19,NA,112,76,126,9,NA,15,-45,73,34,NA,99,269,-167,"B"
"5742",5742,18,NA,-32,68,-162,19,NA,54,90,150,8,NA,2,-46,67,35,NA,80,282,-170,"B"
"5743",5743,18,NA,-32,69,-163,19,NA,43,87,161,8,NA,16,-10,75,37,NA,88,299,-177,"B"
"5744",5744,18,NA,-31,70,-163,18,NA,32,62,162,8,NA,23,-28,72,37,NA,93,302,-176,"B"
"5745",5745,19,NA,-31,74,-167,17,NA,31,54,155,9,NA,19,-57,68,36,NA,95,295,-168,"B"
"5746",5746,19,NA,-34,75,-167,16,NA,39,52,139,10,NA,5,-54,80,35,NA,88,287,-167,"B"
"5747",5747,19,NA,-38,72,-167,13,NA,37,41,114,9,NA,1,-28,85,35,NA,86,293,-164,"B"
"5748",5748,19,NA,-41,69,-167,12,NA,21,46,106,10,NA,11,-44,83,37,NA,97,315,-158,"B"
"5749",5749,19,NA,-37,70,-169,11,NA,7,44,100,10,NA,8,-65,69,37,NA,90,312,-153,"B"
"5750",5750,20,NA,-39,70,-175,8,NA,16,25,77,8,NA,40,10,66,41,NA,59,369,-137,"B"
"5751",5751,20,NA,-40,68,-178,8,NA,20,32,71,8,NA,44,8,66,41,NA,61,377,-134,"B"
"5752",5752,21,NA,-54,74,-183,8,NA,22,22,68,9,NA,-1,-18,90,37,NA,-20,339,-134,"B"
"5753",5753,21,NA,-45,71,-183,9,NA,10,34,81,9,NA,18,-22,85,32,NA,-79,272,-138,"B"
"5754",5754,21,NA,-44,73,-183,9,NA,12,32,85,9,NA,13,-17,83,32,NA,-93,266,-140,"B"
"5755",5755,20,NA,-40,70,-181,12,NA,25,47,110,8,NA,18,-15,79,28,NA,-90,219,-142,"B"
"5756",5756,20,NA,-35,72,-178,15,NA,10,58,136,9,NA,24,-7,82,27,NA,-126,179,-152,"B"
"5757",5757,19,NA,-33,65,-169,19,NA,13,75,171,9,NA,15,-15,85,26,NA,-144,126,-167,"B"
"5758",5758,19,NA,-30,65,-168,19,NA,25,71,174,9,NA,12,-27,80,24,NA,-117,113,-165,"B"
"5759",5759,18,NA,-30,69,-164,20,NA,44,69,174,8,NA,14,-22,78,23,NA,-127,94,-167,"B"
"5760",5760,19,NA,-43,72,-164,25,NA,182,48,151,10,NA,12,-47,88,35,NA,-10,-264,-216,"B"
"5761",5761,19,NA,-43,76,-166,25,NA,194,40,137,11,NA,15,-41,94,41,NA,-2,-326,-234,"B"
"5762",5762,18,NA,-39,63,-161,27,NA,237,23,113,11,NA,13,-44,99,42,NA,-59,-310,-264,"B"
"5763",5763,18,NA,-38,63,-161,27,NA,253,13,87,12,NA,6,-65,93,39,NA,-81,-266,-261,"B"
"5764",5764,19,NA,-42,74,-165,29,NA,280,18,69,11,NA,-4,-74,79,33,NA,-76,-212,-229,"B"
"5765",5765,18,NA,-41,67,-163,31,NA,298,20,40,11,NA,7,-72,84,30,NA,-90,-170,-226,"B"
"5766",5766,19,NA,-40,73,-165,34,NA,335,-17,-6,13,NA,-19,-102,66,28,NA,-87,-159,-202,"B"
"5767",5767,19,NA,-39,71,-165,35,NA,344,-22,-25,12,NA,-12,-96,64,25,NA,-96,-128,-185,"B"
"5768",5768,19,NA,-40,70,-164,36,NA,345,-33,-60,12,NA,-15,-82,88,23,NA,-85,-114,-179,"B"
"5769",5769,19,NA,-42,74,-164,38,NA,360,-37,-96,12,NA,-25,-75,82,23,NA,-127,-77,-174,"B"
"5770",5770,19,NA,-42,71,-166,38,NA,351,-38,-121,14,NA,-28,-95,88,20,NA,-99,-47,-168,"B"
"5771",5771,19,NA,-39,70,-164,39,NA,352,-60,-148,14,NA,-31,-108,75,20,NA,-97,-38,-163,"B"
"5772",5772,19,NA,-39,67,-164,45,NA,331,-104,-266,13,NA,-46,-88,86,20,NA,-117,30,-149,"B"
"5773",5773,19,NA,-38,69,-166,48,NA,343,-128,-291,13,NA,-49,-95,60,17,NA,-94,78,-119,"B"
"5774",5774,19,NA,-39,70,-167,51,NA,342,-148,-339,13,NA,-44,-86,76,20,NA,-128,83,-116,"B"
"5775",5775,19,NA,-41,72,-168,55,NA,363,-155,-370,13,NA,-49,-100,62,22,NA,-102,161,-109,"B"
"5776",5776,19,NA,-40,72,-165,55,NA,363,-157,-372,12,NA,-46,-93,58,20,NA,-68,160,-94,"B"
"5777",5777,19,NA,-42,72,-170,51,NA,354,-154,-312,13,NA,-43,-113,47,23,NA,-105,178,-99,"B"
"5778",5778,19,NA,-39,70,-170,48,NA,349,-143,-288,14,NA,-51,-112,53,27,NA,-109,215,-106,"B"
"5779",5779,19,NA,-39,70,-170,47,NA,347,-127,-268,13,NA,-53,-102,51,30,NA,-107,253,-115,"B"
"5780",5780,19,NA,-39,68,-169,44,NA,347,-119,-233,14,NA,-52,-118,45,27,NA,-63,240,-97,"B"
"5781",5781,20,NA,-40,69,-176,38,NA,342,-74,-120,9,NA,-29,-69,38,28,NA,-2,261,-93,"B"
"5782",5782,20,NA,-40,71,-174,37,NA,339,-73,-110,9,NA,-31,-71,34,31,NA,-19,281,-113,"B"
"5783",5783,20,NA,-44,69,-177,36,NA,323,-55,-118,9,NA,-36,-77,34,33,NA,-11,300,-108,"B"
"5784",5784,20,NA,-38,71,-177,30,NA,291,-10,1,11,NA,-61,-77,52,35,NA,25,312,-143,"B"
"5785",5785,20,NA,-45,71,-177,25,NA,229,32,85,14,NA,-57,-118,45,37,NA,86,320,-145,"B"
"5786",5786,20,NA,-43,73,-177,25,NA,217,31,115,14,NA,-52,-126,33,37,NA,74,319,-154,"B"
"5787",5787,20,NA,-41,70,-175,23,NA,165,69,143,15,NA,-45,-128,44,38,NA,100,332,-146,"B"
"5788",5788,19,NA,-36,68,-172,21,NA,116,73,158,15,NA,-45,-126,48,42,NA,124,360,-159,"B"
"5789",5789,19,NA,-35,69,-168,20,NA,87,98,146,16,NA,-50,-132,73,38,NA,124,324,-145,"B"
"5790",5790,18,NA,-33,69,-163,19,NA,30,88,157,15,NA,-47,-106,89,35,NA,104,284,-160,"B"
"5791",5791,18,NA,-31,69,-161,20,NA,45,79,170,11,NA,-38,-81,56,35,NA,77,282,-177,"B"
"5792",5792,18,NA,-32,70,-161,16,NA,19,70,135,13,NA,-38,-94,74,35,NA,76,280,-181,"B"
"5793",5793,19,NA,-41,69,-168,10,NA,-14,53,77,13,NA,-29,-101,80,36,NA,99,297,-165,"B"
"5794",5794,19,NA,-44,70,-171,10,NA,-20,46,81,11,NA,-25,-92,54,36,NA,94,303,-162,"B"
"5795",5795,19,NA,-43,71,-172,9,NA,-24,38,79,8,NA,-8,-43,65,37,NA,95,310,-153,"B"
"5796",5796,19,NA,-43,74,-170,8,NA,-18,34,70,12,NA,-8,-67,91,37,NA,81,315,-154,"B"
"5797",5797,20,NA,-42,67,-174,4,NA,4,3,39,9,NA,16,-20,81,40,NA,68,360,-137,"B"
"5798",5798,19,NA,-37,67,-169,4,NA,0,-1,35,8,NA,22,-31,63,40,NA,48,364,-132,"B"
"5799",5799,21,NA,-53,76,-181,7,NA,7,10,71,11,NA,3,-68,83,36,NA,-8,338,-115,"B"
"5800",5800,21,NA,-53,73,-183,8,NA,11,26,73,10,NA,15,-66,68,40,NA,13,368,-125,"B"
"5801",5801,21,NA,-52,73,-185,9,NA,9,28,88,9,NA,17,-63,63,38,NA,-4,352,-129,"B"
"5802",5802,20,NA,-52,70,-179,11,NA,-5,42,95,10,NA,20,-2,99,34,NA,-94,286,-147,"B"
"5803",5803,21,NA,-49,74,-181,13,NA,11,47,123,7,NA,17,-11,66,33,NA,-60,284,-149,"B"
"5804",5804,20,NA,-47,72,-181,14,NA,19,42,133,8,NA,11,-17,73,31,NA,-101,237,-154,"B"
"5805",5805,20,NA,-43,70,-177,16,NA,23,49,147,10,NA,17,-24,89,25,NA,-102,161,-154,"B"
"5806",5806,20,NA,-36,71,-178,17,NA,35,58,151,10,NA,10,-32,91,25,NA,-115,159,-144,"B"
"5807",5807,19,NA,-42,71,-168,21,NA,88,69,171,9,NA,18,-17,82,22,NA,-119,89,-160,"B"
"5808",5808,19,NA,-40,73,-166,21,NA,103,65,162,9,NA,14,-22,86,22,NA,-128,76,-157,"B"
"5809",5809,19,NA,-41,73,-170,24,NA,133,61,180,9,NA,19,-16,84,22,NA,-122,64,-165,"B"
"5810",5810,19,NA,-45,72,-170,27,NA,199,44,167,9,NA,11,-24,86,21,NA,-102,-9,-177,"B"
"5811",5811,20,NA,-48,78,-170,27,NA,217,35,143,10,NA,13,-24,91,23,NA,-106,-69,-183,"B"
"5812",5812,19,NA,-45,68,-166,27,NA,230,40,130,9,NA,22,-30,85,28,NA,-26,-182,-206,"B"
"5813",5813,19,NA,-40,65,-165,28,NA,243,38,122,8,NA,36,-2,71,42,NA,25,-316,-255,"B"
"5814",5814,18,NA,-36,68,-163,29,NA,259,40,116,9,NA,28,-11,83,51,NA,62,-405,-283,"B"
"5815",5815,18,NA,-36,65,-161,32,NA,292,36,95,10,NA,4,-47,88,56,NA,42,-462,-292,"B"
"5816",5816,18,NA,-43,67,-162,29,NA,283,18,40,11,NA,2,-61,92,50,NA,38,-401,-276,"B"
"5817",5817,19,NA,-45,68,-163,32,NA,311,-3,21,12,NA,5,-77,83,42,NA,40,-325,-256,"B"
"5818",5818,19,NA,-44,71,-166,33,NA,322,-7,1,12,NA,2,-71,91,36,NA,5,-259,-240,"B"
"5819",5819,19,NA,-42,72,-166,34,NA,325,-38,-62,12,NA,5,-83,88,30,NA,-50,-153,-244,"B"
"5820",5820,19,NA,-41,69,-166,35,NA,331,-40,-99,12,NA,5,-82,82,29,NA,-77,-147,-232,"B"
"5821",5821,19,NA,-41,68,-165,37,NA,334,-42,-126,11,NA,10,-73,84,29,NA,-108,-131,-227,"B"
"5822",5822,19,NA,-47,75,-166,43,NA,339,-84,-235,13,NA,-10,-85,89,25,NA,-124,-119,-180,"B"
"5823",5823,19,NA,-46,72,-165,47,NA,347,-100,-278,13,NA,-11,-90,89,24,NA,-128,-84,-182,"B"
"5824",5824,19,NA,-44,68,-168,49,NA,357,-130,-291,12,NA,-16,-91,79,22,NA,-119,-64,-168,"B"
"5825",5825,19,NA,-39,74,-165,42,NA,338,-115,-212,14,NA,-59,-103,69,19,NA,-129,79,-108,"B"
"5826",5826,19,NA,-34,68,-166,42,NA,343,-118,-184,14,NA,-61,-112,56,25,NA,-79,200,-125,"B"
"5827",5827,19,NA,-34,66,-166,40,NA,340,-91,-179,15,NA,-62,-117,57,28,NA,-97,231,-113,"B"
"5828",5828,19,NA,-37,71,-166,40,NA,341,-82,-165,14,NA,-63,-116,51,33,NA,-118,259,-143,"B"
"5829",5829,19,NA,-40,78,-169,39,NA,352,-82,-134,15,NA,-59,-121,51,31,NA,-72,258,-144,"B"
"5830",5830,19,NA,-41,74,-171,39,NA,351,-75,-134,15,NA,-63,-122,43,27,NA,-84,214,-132,"B"
"5831",5831,19,NA,-41,69,-173,35,NA,329,-36,-107,13,NA,-65,-98,42,30,NA,25,268,-107,"B"
"5832",5832,20,0.6,-45,70,-177,34,165.9475,325,-21,-54,14,5.1798,-82,-111,33,31,78.32787,0,280,-108,"B"
"5833",5833,20,NA,-44,67,-182,12,NA,-12,56,103,9,NA,14,-24,83,27,NA,-110,180,-166,"B"
"5834",5834,20,NA,-45,67,-182,14,NA,3,70,123,10,NA,-9,-27,96,25,NA,-112,146,-157,"B"
"5835",5835,20,NA,-42,70,-180,19,NA,31,93,161,8,NA,9,-40,68,21,NA,-114,98,-140,"B"
"5836",5836,20,NA,-42,71,-176,22,NA,55,100,187,8,NA,30,1,73,23,NA,-138,71,-168,"B"
"5837",5837,19,NA,-32,73,-168,23,NA,92,89,187,9,NA,22,-10,88,21,NA,-99,-13,-177,"B"
"5838",5838,18,NA,-28,65,-166,23,NA,108,78,187,9,NA,20,-14,85,20,NA,-77,-70,-170,"B"
"5839",5839,19,NA,-29,72,-169,24,NA,135,72,182,8,NA,18,-8,78,23,NA,8,-149,-175,"B"
"5840",5840,19,NA,-32,77,-166,24,NA,149,74,173,8,NA,12,-17,79,28,NA,3,-189,-195,"B"
"5841",5841,19,NA,-44,66,-168,24,NA,177,57,146,9,NA,26,-8,87,35,NA,14,-270,-215,"B"
"5842",5842,19,NA,-42,73,-168,27,NA,248,15,91,7,NA,21,-17,63,47,NA,-11,-380,-255,"B"
"5843",5843,19,NA,-42,69,-171,28,NA,255,23,89,8,NA,16,-23,71,45,NA,-13,-361,-253,"B"
"5844",5844,19,NA,-49,71,-167,31,NA,306,-7,27,9,NA,24,-31,76,34,NA,-56,-225,-235,"B"
"5845",5845,19,NA,-44,68,-166,35,NA,341,-44,-51,10,NA,11,-59,75,28,NA,-46,-162,-219,"B"
"5846",5846,19,NA,-44,71,-166,39,NA,353,-84,-122,11,NA,1,-74,81,22,NA,-20,-76,-199,"B"
